时间,轴心轨迹
2020-12-10 06:50:34,0.34
2020-12-10 06:50:44,0.35
2020-12-10 06:50:54,0.37
2020-12-10 06:51:04,0.35
2020-12-10 06:51:14,0.35
2020-12-10 06:51:24,0.36
2020-12-10 06:51:34,0.37
2020-12-10 06:51:44,0.34
2020-12-10 06:51:54,0.32
2020-12-10 06:52:04,0.33
2020-12-10 06:52:14,0.35
2020-12-10 06:52:24,0.41
2020-12-10 06:52:34,0.35
2020-12-10 06:52:44,0.37
2020-12-10 06:52:54,0.37
2020-12-10 06:53:04,0.37
2020-12-10 06:53:14,0.35
2020-12-10 06:53:24,0.32
2020-12-10 06:53:34,0.31
2020-12-10 06:53:44,0.31
2020-12-10 06:53:54,0.32
2020-12-10 06:54:04,0.32
2020-12-10 06:54:14,0.31
2020-12-10 06:54:24,0.31
2020-12-10 06:54:34,0.31
2020-12-10 06:54:44,0.32
2020-12-10 06:54:54,0.32
2020-12-10 06:55:04,0.32
2020-12-10 06:55:14,0.3
2020-12-10 06:55:24,0.31
2020-12-10 06:55:34,0.31
2020-12-10 06:55:44,0.3
2020-12-10 06:55:54,0.35
2020-12-10 06:56:04,0.31
2020-12-10 06:56:14,0.35
2020-12-10 06:56:24,0.34
2020-12-10 06:56:34,0.32
2020-12-10 06:56:44,0.31
2020-12-10 06:56:54,0.31
2020-12-10 06:57:04,0.32
2020-12-10 06:57:14,0.31
2020-12-10 06:57:24,0.32
2020-12-10 06:57:34,0.32
2020-12-10 06:57:44,0.32
2020-12-10 06:57:54,0.33
2020-12-10 06:58:04,0.3
2020-12-10 06:58:14,0.31
2020-12-10 06:58:24,0.32
2020-12-10 06:58:34,0.31
2020-12-10 06:58:44,0.32
2020-12-10 06:58:54,0.3
2020-12-10 06:59:04,0.3
2020-12-10 06:59:14,0.32
2020-12-10 06:59:24,0.31
2020-12-10 06:59:34,0.31
2020-12-10 06:59:44,0.3
2020-12-10 06:59:54,0.31
2020-12-10 07:00:04,0.29
2020-12-10 07:00:14,0.3
2020-12-10 07:00:24,0.32
2020-12-10 07:00:34,0.32
2020-12-10 07:00:44,0.32
2020-12-10 07:00:54,0.31
2020-12-10 07:01:04,0.3
2020-12-10 07:01:14,0.32
2020-12-10 07:01:24,0.32
2020-12-10 07:01:34,0.33
2020-12-10 07:01:44,0.31
2020-12-10 07:01:54,0.31
2020-12-10 07:02:04,0.33
2020-12-10 07:02:14,0.32
2020-12-10 07:02:24,0.32
2020-12-10 07:02:34,0.33
2020-12-10 07:02:44,0.32
2020-12-10 07:02:54,0.33
2020-12-10 07:03:04,0.32
2020-12-10 07:03:14,0.32
2020-12-10 07:03:24,0.32
2020-12-10 07:03:34,0.31
2020-12-10 07:03:44,0.32
2020-12-10 07:03:54,0.31
2020-12-10 07:04:04,0.33
2020-12-10 07:04:14,0.32
2020-12-10 07:04:24,0.32
2020-12-10 07:04:34,0.34
2020-12-10 07:04:44,0.32
2020-12-10 07:04:54,0.33
2020-12-10 07:05:04,0.33
2020-12-10 07:05:14,0.34
2020-12-10 07:05:24,0.3
2020-12-10 07:05:34,0.32
2020-12-10 07:05:44,0.33
2020-12-10 07:05:54,0.32
2020-12-10 07:06:04,0.31
2020-12-10 07:06:14,0.33
2020-12-10 07:06:24,0.33
2020-12-10 07:06:34,0.31
2020-12-10 07:06:44,0.32
2020-12-10 07:06:54,0.33
2020-12-10 07:07:04,0.32
2020-12-10 07:07:14,0.34
2020-12-10 07:07:24,0.35
2020-12-10 07:07:34,0.34
2020-12-10 07:07:44,0.33
2020-12-10 07:07:54,0.32
2020-12-10 07:08:04,0.32
2020-12-10 07:08:14,0.32
2020-12-10 07:08:24,0.32
2020-12-10 07:08:34,0.33
2020-12-10 07:08:44,0.33
2020-12-10 07:08:54,0.32
2020-12-10 07:09:04,0.32
2020-12-10 07:09:14,0.33
2020-12-10 07:09:24,0.33
2020-12-10 07:09:34,0.31
2020-12-10 07:09:44,0.31
2020-12-10 07:09:54,0.32
2020-12-10 07:10:04,0.33
2020-12-10 07:10:14,0.33
2020-12-10 07:10:24,0.33
2020-12-10 07:10:34,0.32
2020-12-10 07:10:44,0.34
2020-12-10 07:10:54,0.33
2020-12-10 07:11:04,0.32
2020-12-10 07:11:14,0.32
2020-12-10 07:11:24,0.34
2020-12-10 07:11:34,0.3
2020-12-10 07:11:44,0.31
2020-12-10 07:11:54,0.32
2020-12-10 07:12:04,0.33
2020-12-10 07:12:14,0.31
2020-12-10 07:12:24,0.32
2020-12-10 07:12:34,0.32
2020-12-10 07:12:44,0.31
2020-12-10 07:12:54,0.31
2020-12-10 07:13:04,0.32
2020-12-10 07:13:14,0.31
2020-12-10 07:13:24,0.32
2020-12-10 07:13:34,0.31
2020-12-10 07:13:44,0.31
2020-12-10 07:13:54,0.3
2020-12-10 07:14:04,0.3
2020-12-10 07:14:14,0.3
2020-12-10 07:14:24,0.31
2020-12-10 07:14:34,0.33
2020-12-10 07:14:44,0.3
2020-12-10 07:14:54,0.33
2020-12-10 07:15:04,0.31
2020-12-10 07:15:14,0.3
2020-12-10 07:15:24,0.31
2020-12-10 07:15:34,0.33
2020-12-10 07:15:44,0.31
2020-12-10 07:15:54,0.34
2020-12-10 07:16:04,0.32
2020-12-10 07:16:14,0.33
2020-12-10 07:16:24,0.3
2020-12-10 07:16:34,0.31
2020-12-10 07:16:44,0.33
2020-12-10 07:16:54,0.32
2020-12-10 07:17:04,0.31
2020-12-10 07:17:14,0.32
2020-12-10 07:17:24,0.32
2020-12-10 07:17:34,0.34
2020-12-10 07:17:44,0.3
2020-12-10 07:17:54,0.32
2020-12-10 07:18:04,0.31
2020-12-10 07:18:14,0.3
2020-12-10 07:18:24,0.32
2020-12-10 07:18:34,0.32
2020-12-10 07:18:44,0.35
2020-12-10 07:18:54,0.32
2020-12-10 07:19:04,0.32
2020-12-10 07:19:14,0.32
2020-12-10 07:19:24,0.31
2020-12-10 07:19:34,0.31
2020-12-10 07:19:44,0.31
2020-12-10 07:19:54,0.32
2020-12-10 07:20:04,0.34
2020-12-10 07:20:14,0.3
2020-12-10 07:20:24,0.32
2020-12-10 07:20:34,0.32
2020-12-10 07:20:44,0.33
2020-12-10 07:20:54,0.29
2020-12-10 07:21:04,0.31
2020-12-10 07:21:14,0.35
2020-12-10 07:21:24,0.34
2020-12-10 07:21:34,0.31
2020-12-10 07:21:44,0.32
2020-12-10 07:21:54,0.33
2020-12-10 07:22:04,0.32
2020-12-10 07:22:14,0.33
2020-12-10 07:22:24,0.33
2020-12-10 07:22:34,0.36
2020-12-10 07:22:44,0.36
2020-12-10 07:22:54,0.34
2020-12-10 07:23:04,0.33
2020-12-10 07:23:14,0.31
2020-12-10 07:23:24,0.32
2020-12-10 07:23:34,0.32
2020-12-10 07:23:44,0.33
2020-12-10 07:23:54,0.32
2020-12-10 07:24:04,0.3
2020-12-10 07:24:14,0.31
2020-12-10 07:24:24,0.32
2020-12-10 07:24:34,0.3
2020-12-10 07:24:44,0.32
2020-12-10 07:24:54,0.32
2020-12-10 07:25:04,0.32
2020-12-10 07:25:14,0.3
2020-12-10 07:25:24,0.34
2020-12-10 07:25:34,0.31
2020-12-10 07:25:44,0.31
2020-12-10 07:25:54,0.29
2020-12-10 07:26:04,0.31
2020-12-10 07:26:14,0.32
2020-12-10 07:26:24,0.31
2020-12-10 07:26:34,0.31
2020-12-10 07:26:44,0.33
2020-12-10 07:26:54,0.3
2020-12-10 07:27:04,0.3
2020-12-10 07:27:14,0.31
2020-12-10 07:27:24,0.31
2020-12-10 07:27:34,0.33
2020-12-10 07:27:44,0.3
2020-12-10 07:27:54,0.32
2020-12-10 07:28:04,0.31
2020-12-10 07:28:14,0.32
2020-12-10 07:28:24,0.31
2020-12-10 07:28:34,0.31
2020-12-10 07:28:44,0.32
2020-12-10 07:28:54,0.32
2020-12-10 07:29:04,0.29
2020-12-10 07:29:14,0.31
2020-12-10 07:29:24,0.31
2020-12-10 07:29:34,0.3
2020-12-10 07:29:44,0.31
2020-12-10 07:29:54,0.32
2020-12-10 07:30:04,0.3
2020-12-10 07:30:14,0.31
2020-12-10 07:30:24,0.32
2020-12-10 07:30:34,0.32
2020-12-10 07:30:44,0.29
2020-12-10 07:30:54,0.31
2020-12-10 07:31:04,0.31
2020-12-10 07:31:14,0.32
2020-12-10 07:31:24,0.3
2020-12-10 07:31:34,0.3
2020-12-10 07:31:44,0.32
2020-12-10 07:31:54,0.32
2020-12-10 07:32:04,0.32
2020-12-10 07:32:14,0.32
2020-12-10 07:32:24,0.31
2020-12-10 07:32:34,0.32
2020-12-10 07:32:44,0.32
2020-12-10 07:32:54,0.32
2020-12-10 07:33:04,0.33
2020-12-10 07:33:14,0.3
2020-12-10 07:33:24,0.31
2020-12-10 07:33:34,0.33
2020-12-10 07:33:44,0.33
2020-12-10 07:33:54,0.3
2020-12-10 07:34:04,0.33
2020-12-10 07:34:14,0.32
2020-12-10 07:34:24,0.35
2020-12-10 07:34:34,0.31
2020-12-10 07:34:44,0.31
2020-12-10 07:34:54,0.31
2020-12-10 07:35:04,0.32
2020-12-10 07:35:14,0.33
2020-12-10 07:35:24,0.33
2020-12-10 07:35:34,0.34
2020-12-10 07:35:44,0.32
2020-12-10 07:35:54,0.32
2020-12-10 07:36:04,0.34
2020-12-10 07:36:14,0.3
2020-12-10 07:36:24,0.3
2020-12-10 07:36:34,0.35
2020-12-10 07:36:44,0.32
2020-12-10 07:36:54,0.34
2020-12-10 07:37:04,0.32
2020-12-10 07:37:14,0.33
2020-12-10 07:37:24,0.35
2020-12-10 07:37:34,0.33
2020-12-10 07:37:44,0.33
2020-12-10 07:37:54,0.35
2020-12-10 07:38:04,0.35
2020-12-10 07:38:14,0.36
2020-12-10 07:38:24,0.34
2020-12-10 07:38:34,0.38
2020-12-10 07:38:44,0.33
2020-12-10 07:38:54,0.33
2020-12-10 07:39:04,0.33
2020-12-10 07:39:14,0.35
2020-12-10 07:39:24,0.32
2020-12-10 07:39:34,0.31
2020-12-10 07:39:44,0.33
2020-12-10 07:39:54,0.33
2020-12-10 07:40:04,0.31
2020-12-10 07:40:14,0.35
2020-12-10 07:40:24,0.32
2020-12-10 07:40:34,0.32
2020-12-10 07:40:44,0.33
2020-12-10 07:40:54,0.34
2020-12-10 07:41:04,0.32
2020-12-10 07:41:14,0.31
2020-12-10 07:41:24,0.31
2020-12-10 07:41:34,0.33
2020-12-10 07:41:44,0.33
2020-12-10 07:41:54,0.32
2020-12-10 07:42:04,0.32
2020-12-10 07:42:14,0.34
2020-12-10 07:42:24,0.33
2020-12-10 07:42:34,0.32
2020-12-10 07:42:44,0.32
2020-12-10 07:42:54,0.34
2020-12-10 07:43:04,0.32
2020-12-10 07:43:14,0.33
2020-12-10 07:43:24,0.32
2020-12-10 07:43:34,0.34
2020-12-10 07:43:44,0.33
2020-12-10 07:43:54,0.32
2020-12-10 07:44:04,0.31
2020-12-10 07:44:14,0.33
2020-12-10 07:44:24,0.31
2020-12-10 07:44:34,0.31
2020-12-10 07:44:44,0.31
2020-12-10 07:44:54,0.34
2020-12-10 07:45:04,0.32
2020-12-10 07:45:14,0.32
2020-12-10 07:45:24,0.32
2020-12-10 07:45:34,0.33
2020-12-10 07:45:44,0.32
2020-12-10 07:45:54,0.32
2020-12-10 07:46:04,0.32
2020-12-10 07:46:14,0.31
2020-12-10 07:46:24,0.32
2020-12-10 07:46:34,0.33
2020-12-10 07:46:44,0.32
2020-12-10 07:46:54,0.33
2020-12-10 07:47:04,0.32
2020-12-10 07:47:14,0.34
2020-12-10 07:47:24,0.35
2020-12-10 07:47:34,0.3
2020-12-10 07:47:44,0.32
2020-12-10 07:47:54,0.32
2020-12-10 07:48:04,0.33
2020-12-10 07:48:14,0.33
2020-12-10 07:48:24,0.31
2020-12-10 07:48:34,0.36
2020-12-10 07:48:44,0.31
2020-12-10 07:48:54,0.32
2020-12-10 07:49:04,0.33
2020-12-10 07:49:14,0.32
2020-12-10 07:49:24,0.32
2020-12-10 07:49:34,0.33
2020-12-10 07:49:44,0.34
2020-12-10 07:49:54,0.32
2020-12-10 07:50:04,0.35
2020-12-10 07:50:14,0.35
2020-12-10 07:50:24,0.35
2020-12-10 07:50:34,0.33
2020-12-10 07:50:44,0.34
2020-12-10 07:50:54,0.33
2020-12-10 07:51:04,0.32
2020-12-10 07:51:14,0.33
2020-12-10 07:51:24,0.34
2020-12-10 07:51:34,0.35
2020-12-10 07:51:44,0.32
2020-12-10 07:51:54,0.35
2020-12-10 07:52:04,0.36
2020-12-10 07:52:14,0.32
2020-12-10 07:52:24,0.32
2020-12-10 07:52:34,0.34
2020-12-10 07:52:44,0.33
2020-12-10 07:52:54,0.34
2020-12-10 07:53:04,0.33
2020-12-10 07:53:14,0.35
2020-12-10 07:53:24,0.33
2020-12-10 07:53:34,0.34
2020-12-10 07:53:44,0.32
2020-12-10 07:53:54,0.34
2020-12-10 07:54:04,0.34
2020-12-10 07:54:14,0.34
2020-12-10 07:54:24,0.35
2020-12-10 07:54:34,0.34
2020-12-10 07:54:44,0.31
2020-12-10 07:54:54,0.34
2020-12-10 07:55:04,0.36
2020-12-10 07:55:14,0.33
2020-12-10 07:55:24,0.35
2020-12-10 07:55:34,0.34
2020-12-10 07:55:44,0.32
2020-12-10 07:55:54,0.34
2020-12-10 07:56:04,0.32
2020-12-10 07:56:14,0.33
2020-12-10 07:56:24,0.33
2020-12-10 07:56:34,0.33
2020-12-10 07:56:44,0.32
2020-12-10 07:56:54,0.31
2020-12-10 07:57:04,0.3
2020-12-10 07:57:14,0.32
2020-12-10 07:57:24,0.32
2020-12-10 07:57:34,0.33
2020-12-10 07:57:44,0.32
2020-12-10 07:57:54,0.31
2020-12-10 07:58:04,0.31
2020-12-10 07:58:14,0.3
2020-12-10 07:58:24,0.29
2020-12-10 07:58:34,0.3
2020-12-10 07:58:44,0.32
2020-12-10 07:58:54,0.31
2020-12-10 07:59:04,0.3
2020-12-10 07:59:14,0.32
2020-12-10 07:59:24,0.32
2020-12-10 07:59:34,0.33
2020-12-10 07:59:44,0.32
2020-12-10 07:59:54,0.32
2020-12-10 08:00:04,0.32
2020-12-10 08:00:14,0.31
2020-12-10 08:00:24,0.32
2020-12-10 08:00:34,0.3
2020-12-10 08:00:44,0.31
2020-12-10 08:00:54,0.31
2020-12-10 08:01:04,0.31
2020-12-10 08:01:14,0.32
2020-12-10 08:01:24,0.31
2020-12-10 08:01:34,0.31
2020-12-10 08:01:44,0.32
2020-12-10 08:01:54,0.33
2020-12-10 08:02:04,0.31
2020-12-10 08:02:14,0.31
2020-12-10 08:02:24,0.33
2020-12-10 08:02:34,0.31
2020-12-10 08:02:44,0.3
2020-12-10 08:02:54,0.3
2020-12-10 08:03:04,0.32
2020-12-10 08:03:14,0.3
2020-12-10 08:03:24,0.31
2020-12-10 08:03:34,0.32
2020-12-10 08:03:44,0.31
2020-12-10 08:03:54,0.3
2020-12-10 08:04:04,0.31
2020-12-10 08:04:14,0.32
2020-12-10 08:04:24,0.33
2020-12-10 08:04:34,0.3
2020-12-10 08:04:44,0.32
2020-12-10 08:04:54,0.31
2020-12-10 08:05:04,0.32
2020-12-10 08:05:14,0.31
2020-12-10 08:05:24,0.31
2020-12-10 08:05:34,0.32
2020-12-10 08:05:44,0.32
2020-12-10 08:05:54,0.31
2020-12-10 08:06:04,0.32
2020-12-10 08:06:14,0.31
2020-12-10 08:06:24,0.3
2020-12-10 08:06:34,0.32
2020-12-10 08:06:44,0.31
2020-12-10 08:06:54,0.3
2020-12-10 08:07:04,0.32
2020-12-10 08:07:14,0.31
2020-12-10 08:07:24,0.31
2020-12-10 08:07:34,0.31
2020-12-10 08:07:44,0.33
2020-12-10 08:07:54,0.32
2020-12-10 08:08:04,0.31
2020-12-10 08:08:14,0.31
2020-12-10 08:08:24,0.31
2020-12-10 08:08:34,0.32
2020-12-10 08:08:44,0.31
2020-12-10 08:08:54,0.3
2020-12-10 08:09:04,0.31
2020-12-10 08:09:14,0.33
2020-12-10 08:09:24,0.33
2020-12-10 08:09:34,0.32
2020-12-10 08:09:44,0.31
2020-12-10 08:09:54,0.33
2020-12-10 08:10:04,0.32
2020-12-10 08:10:14,0.32
2020-12-10 08:10:24,0.33
2020-12-10 08:10:34,0.32
2020-12-10 08:10:44,0.29
2020-12-10 08:10:54,0.3
2020-12-10 08:11:04,0.31
2020-12-10 08:11:14,0.31
2020-12-10 08:11:24,0.33
2020-12-10 08:11:34,0.34
2020-12-10 08:11:44,0.32
2020-12-10 08:11:54,0.32
2020-12-10 08:12:04,0.29
2020-12-10 08:12:14,0.32
2020-12-10 08:12:24,0.31
2020-12-10 08:12:34,0.32
2020-12-10 08:12:44,0.31
2020-12-10 08:12:54,0.31
2020-12-10 08:13:04,0.32
2020-12-10 08:13:14,0.29
2020-12-10 08:13:24,0.32
2020-12-10 08:13:34,0.31
2020-12-10 08:13:44,0.31
2020-12-10 08:13:54,0.31
2020-12-10 08:14:04,0.32
2020-12-10 08:14:14,0.3
2020-12-10 08:14:24,0.31
2020-12-10 08:14:34,0.31
2020-12-10 08:14:44,0.32
2020-12-10 08:14:54,0.31
2020-12-10 08:15:04,0.3
2020-12-10 08:15:14,0.33
2020-12-10 08:15:24,0.3
2020-12-10 08:15:34,0.3
2020-12-10 08:15:44,0.31
2020-12-10 08:15:54,0.3
2020-12-10 08:16:04,0.31
2020-12-10 08:16:14,0.32
2020-12-10 08:16:24,0.31
2020-12-10 08:16:34,0.3
2020-12-10 08:16:44,0.31
2020-12-10 08:16:54,0.3
2020-12-10 08:17:04,0.33
2020-12-10 08:17:14,0.31
2020-12-10 08:17:24,0.32
2020-12-10 08:17:34,0.3
2020-12-10 08:17:44,0.34
2020-12-10 08:17:54,0.3
2020-12-10 08:18:04,0.3
2020-12-10 08:18:14,0.31
2020-12-10 08:18:24,0.32
2020-12-10 08:18:34,0.31
2020-12-10 08:18:44,0.32
2020-12-10 08:18:54,0.3
2020-12-10 08:19:04,0.31
2020-12-10 08:19:14,0.32
2020-12-10 08:19:24,0.31
2020-12-10 08:19:34,0.31
2020-12-10 08:19:44,0.31
2020-12-10 08:19:54,0.32
